DateListe,Saison,Equipe,TRJmoy,ROI,Nbrdematchs,MoyCoteResultat,ROI-10J,ROI-5J,ROI-3J,ROI-2J,ROIJJ-1,ROIJ,CoteJ,CoteInvJ
20231202,2324,Nantes,95.04472800895748,1.1435714285714285,14,3.856428571428572,1.2260001,0.5760002,3.3333333324965984e-07,5.000000000165983e-07,1.8750004999999998,3.75,3.75,1.2727272727272727
20231126,2324,Nantes,95.04642828392427,0.943076923076923,13,3.8646153846153855,1.2260001,1.2560002,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,2.1,1.7746478873239437
20231112,2324,Nantes,94.95169679867877,1.0216666666666667,12,4.011666666666668,1.2260001,1.2560002,0.9600003333333332,5.000000000165983e-07,5.000000000165983e-07,0.0,2.5,1.532520325203252
20231105,2324,Nantes,94.94638917627127,1.1145454545454545,11,4.149090909090909,1.2260001,1.7320001999999999,2.0933336666666666,1.4400004999999998,5.000000000165983e-07,0.0,2.88,1.4191304347826086
20231028,2324,Nantes,94.93423197739355,1.226,10,4.276000000000001,0.0,2.4520002,2.0933336666666666,3.1400004999999998,1.4400004999999998,0.0,5.5,1.1428076256499136
20231022,2324,Nantes,94.96911759478658,1.3622222222222222,9,4.140000000000001,0.0,1.8760002,1.926667,1.7000004999999998,3.1400004999999998,2.88,2.88,1.4237288135593222
20231006,2324,Nantes,94.93099453421051,1.1725,8,4.2975,0.0,1.1960001999999998,1.9933336666666666,1.1900005,1.7000004999999998,3.4,3.4,1.311926605504587
20231001,2324,Nantes,94.96897817705944,0.8542857142857143,7,4.425714285714286,0.0,1.1960001999999998,1.9933336666666666,2.9900005,1.1900005,0.0,5.75,1.1417910447761195
20230923,2324,Nantes,94.92004320981788,0.9966666666666667,6,4.205,0.0,0.7200002,1.2000003333333333,1.8000005,2.9900005,2.38,2.38,1.59375
20230917,2324,Nantes,94.81314276087235,0.72,5,4.57,0.0,0.0,3.3333333324965984e-07,5.000000000165983e-07,1.8000005,3.6,3.6,1.2857142857142856
20230901,2324,Nantes,94.83221792477465,0.0,4,4.8125,0.0,0.0,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,5.0,1.1745454545454546
20230825,2324,Nantes,94.73899178348438,0.0,3,4.75,0.0,0.0,0.0,5.000000000165983e-07,5.000000000165983e-07,0.0,4.75,1.1887884267631101
20230820,2324,Nantes,94.56726696362693,0.0,2,4.75,0.0,0.0,0.0,0.0,5.000000000165983e-07,0.0,7.0,1.09375
20230813,2324,Nantes,94.53993933265926,0.0,1,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.5203252032520327
